N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
793,1e-05,37219.699999999997,7188.9098048559008,1032.8256984924624,-6156.084106363438,0.0,1005.5066434390178,194.21157526434928,14.716199014851369,193.3356151972325,0.0
3213,0.2,119502.7,23081.704896513227,2195.1816130653269,-20886.523283447896,3.0517023959646905,4796.0164105223821,926.3408731895787,69.240119963406244,863.05510974502056,4.4408920985006262e-16
5633,0.4,125259.60000000001,24193.638492312624,2284.2264472361812,-21909.412045076442,6.103404791929381,4590.3923405303822,886.62499979780307,57.488915713161852,836.67006865786004,8.8817841970012523e-16
8053,0.6,129134.8,24942.125537500462,2332.8781407035181,-22609.247396796938,9.1551071878940729,4263.4613824919297,823.47894623601849,43.829075625365121,786.7466087065427,0.0
10473,0.8,127659.89999999999,24657.251584427708,2339.2067688442212,-22318.044815583482,12.206809583858762,4828.4880749567974,932.61270952443795,69.256594994127298,873.08627526867565,1.7763568394002505e-15
11683,0.9,129688.3,25049.032943443755,2362.7911809045227,-22686.241762539234,13.732660781841108,2457.6367530617699,474.68757004650672,26.862711274513515,457.22549960976318,1.7763568394002505e-15
12100,1,130202.10000000001,25148.27237465182,2433.8769899497488,-22714.395384702075,1.0,4202.1171675716041,811.63043514882725,32.411233479527944,787.63053369013926,0.0
793,0,37363.599999999999,7216.7037989213759,1042.895351758794,-6173.8084471625816,0.0,1018.8560447874862,196.7899851452178,22.561087941653195,194.56225772711196,0.0
793,1e-05,36936.599999999999,7134.2296122225716,1037.1061155778893,-6097.1234966446827,0.0,955.91141849022802,184.63235783625635,18.019480321496943,180.79712664757784,0.0
3413,0.2,119497.3,23080.661897430851,2194.3421155778897,-20886.319781852959,3.3039092055485497,4326.0402228828161,835.56592273670356,49.428917145903974,789.98143405398082,0.0
6033,0.4,124844.3,24113.424136958965,2285.867934673367,-21827.556202285596,6.6078184110970994,3281.340733602653,633.78432853755305,55.830976877954683,586.18989868234405,0.0
8653,0.6,130344.8,25175.834591143437,2382.495447236181,-22793.339143907255,9.9117276166456492,2490.0584250173733,480.9497504351578,26.077869502851193,467.07990929679335,0.0
11273,0.8,130875.60000000001,25278.357537981203,2402.4048291457284,-22875.952708835473,13.215636822194199,3138.0376415843066,606.10562604191603,55.317414920007039,573.11071791879704,0.0
12583,0.9,130729.89999999999,25250.21587755494,2385.0075226130652,-22865.208354941868,14.867591424968477,2735.3789298742504,528.33290996352036,42.638697663264203,500.41978033007524,3.5527136788005009e-15
13100,1,131281.70000000001,25356.794931935263,2443.4327889447241,-22913.36214299054,1.0,3229.6363278239237,623.79772709646249,32.470036717672222,604.14182925006071,0.0
793,0,36818.900000000001,7111.4960951863923,1036.0384020100503,-6075.4576931763413,0.0,1098.8632717494932,212.24321927570523,27.604219550229008,208.08187498075793,0.0
793,1e-05,37101.199999999997,7166.0217694371477,1044.5762814070354,-6121.4454880301109,0.0,1106.0087522257679,213.62335438308912,10.617176073445869,215.67781129445561,0.0
3613,0.2,123003.60000000001,23757.896653454307,2246.610246231156,-21511.286407223153,3.5561160151324094,3886.4056453231951,750.65139292662866,53.314955969481467,716.47985848698659,8.8817841970012523e-16
6433,0.4,127752.3,24675.098457614982,2327.4372211055279,-22347.661236509459,7.1122320302648188,3967.0112439971731,766.22020134350589,36.181479718062256,739.59917944483425,1.7763568394002505e-15
9253,0.6,129591.89999999999,25030.413478343606,2363.8245075376885,-22666.588970805919,10.668348045397225,2708.9068071825582,523.21987298649856,50.924837570782522,481.71206308316067,0.0
12073,0.8,128351.0,24790.736152173711,2364.2832864321617,-22426.452865741547,14.224464060529638,4076.2284038066364,787.31527494734382,41.004273720848452,759.04904279810683,3.5527136788005009e-15
13483,0.9,130675.10000000001,25239.631368348626,2381.7981507537688,-22857.833217594853,16.002522068095836,1807.7391653665081,349.161164934841,23.060474635132959,345.02346598344423,3.5527136788005009e-15
14100,1,131966.79999999999,25489.120611811963,2419.2619648241207,-23069.858646987843,1.0,3614.435718061673,698.12095134014896,36.693556396765793,667.97925509388836,0.0
