,eccentricity,area,N,E_of_pi,S,d
77,0.6,35000.0,500.0,1691.33019663,12954.1555556,79.5441487989
78,0.6,42000.0,600.0,1694.55020101,13508.8166667,83.0577255006
79,0.6,52500.0,750.0,1699.303845,14517.5833333,90.3204217589
80,0.6,70000.0,1000.0,1717.14841548,15667.4055556,97.9202753313
81,0.6,87500.0,1250.0,1720.87589444,16705.9,104.712149288
82,0.6,105000.0,1500.0,1736.51460191,17376.6888889,109.259080118
83,0.6,140000.0,2000.0,1742.76138924,18532.8277778,117.355020019
84,0.7,3500.0,50.0,1546.77724597,6580.52777778,34.8045397411
85,0.7,7000.0,100.0,1590.6610962,8128.98333333,46.157543309
86,0.7,14000.0,200.0,1577.9491849,9915.26111111,58.0121558305
87,0.7,21000.0,300.0,1608.64318175,11232.2333333,66.8909301304
88,0.7,28000.0,400.0,1659.70463889,12198.1444444,74.2615811498
89,0.7,35000.0,500.0,1713.20118415,12965.4055556,79.6438796361
90,0.7,42000.0,600.0,1707.20539404,13557.6166667,83.8367159952
91,0.7,52500.0,750.0,1705.09483597,14419.5944444,89.1965512083
92,0.7,70000.0,1000.0,1706.73889654,15577.75,97.0126510344
93,0.7,87500.0,1250.0,1738.03314055,16612.3777778,104.002923406
94,0.7,105000.0,1500.0,1737.24125155,17313.9777778,109.459348734
95,0.7,140000.0,2000.0,1740.05246605,18445.0722222,117.251670003
96,0.8,3500.0,50.0,1556.91041882,6598.81111111,34.5946457774
97,0.8,7000.0,100.0,1575.30955373,8252.19444444,46.5637430541
98,0.8,14000.0,200.0,1585.61136001,10120.2388889,59.4323026041
99,0.8,21000.0,300.0,1608.16348865,11197.1777778,67.8039772046
100,0.8,28000.0,400.0,1646.83137449,12169.0611111,73.8275496831
101,0.8,35000.0,500.0,1670.80141745,12940.7388889,79.6158494825
102,0.8,42000.0,600.0,1710.59582892,13593.6,84.678554324
103,0.8,52500.0,750.0,1708.94102859,14423.4388889,89.4413237089
104,0.8,70000.0,1000.0,1708.71543208,15488.5055556,96.2160712726
105,0.8,87500.0,1250.0,1728.92515554,16387.3388889,102.528756778
106,0.8,105000.0,1500.0,1738.54363759,17137.5333333,108.592906835
107,0.8,140000.0,2000.0,1724.0742966,18218.8611111,115.628086591
108,0.9,3500.0,50.0,1522.04663567,6893.26111111,37.7453079327
109,0.9,7000.0,100.0,1549.47634734,8400.49444444,47.3258632792
110,0.9,14000.0,200.0,1608.02327566,10155.2166667,59.4043621812
111,0.9,21000.0,300.0,1612.76986599,11251.4388889,68.0693290109
112,0.9,28000.0,400.0,1619.40751927,12021.7166667,73.9198685717
113,0.9,35000.0,500.0,1622.47904055,12769.4055556,79.090388562
114,0.9,42000.0,600.0,1649.74750662,13443.9111111,83.1328072946
115,0.9,52500.0,750.0,1675.18074697,14311.6611111,89.6074017594
116,0.9,70000.0,1000.0,1715.49012774,15387.8055556,96.7901989474
117,0.9,87500.0,1250.0,1712.28256125,16097.1611111,100.738050546
118,0.9,105000.0,1500.0,1715.21003949,16757.8888889,105.481421195
119,0.9,140000.0,2000.0,1738.50607034,17800.5611111,112.495201658
