N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
100,0,34907.199999999997,6742.2551052283034,1013.7541959798997,-5728.5009092484052,0.0,705.38015282541085,136.24275039286599,18.840195966646462,133.04678113478931,0.0
100,1e-05,34852.5,6731.6899108198149,1011.7225175879397,-5719.9673932318765,0.0,1723.2511859853746,332.84248253370725,20.313532116784703,335.98319720200061,0.0
100,0.1,44789.300000000003,8650.9627407698717,1197.8576030150755,-7453.1051377547965,0.099999999999999992,1063.9025378294762,205.49062420205971,19.528126222782095,201.49248210754303,1.3877787807814457e-17
100,0.2,51701.099999999999,9985.9629366124755,1360.4331206030151,-8625.5298160094626,0.19999999999999998,1578.6351351721523,304.91018470135703,25.507384496378442,295.94224124006138,2.7755575615628914e-17
100,0.3,57352.300000000003,11077.480791114305,1509.2487839195978,-9568.232007194707,0.29999999999999993,1195.7824258618289,230.96295794303757,20.601598814158887,225.84131294043937,5.5511151231257827e-17
100,0.4,63096.5,12186.961407590345,1648.8591256281409,-10538.102281962205,0.39999999999999997,1936.490756497433,374.02927445404481,24.095100805365686,361.13225152066946,5.5511151231257827e-17
100,0.5,66725.399999999994,12887.876105743246,1754.1901105527638,-11133.685995190483,0.5,1986.6590648624137,383.71918178532513,26.344010763451951,370.69997546598,0.0
100,0.6,71219.399999999994,13755.883119851967,1864.4646281407036,-11891.418491711269,0.59999999999999987,1636.5365379361378,316.093723581169,23.672311200376267,300.14862848399173,1.1102230246251565e-16
100,0.7,73913.100000000006,14276.165828776016,1947.7016633165829,-12328.464165459434,0.70000000000000007,1630.0563456518917,314.84208754300721,20.161658655230596,303.4270864713335,1.1102230246251565e-16
100,0.8,76703.199999999997,14815.068002800215,2031.7520552763817,-12783.315947523832,0.79999999999999993,1569.7067751653492,303.18569001724626,22.970488323071912,285.78710136712522,1.1102230246251565e-16
100,0.9,77554.600000000006,14979.514191454455,2101.5520552763819,-12877.962136178076,0.90000000000000013,1029.4506496185234,198.83631164834392,21.420499752973914,184.69028699859726,1.1102230246251565e-16
100,1,75118.100000000006,14508.909142527909,2145.1802110552762,-12363.728931472633,1.0,1793.3622305602401,346.38428904404805,31.148263420075473,336.57992707009743,0.0
714,0,35119.0,6783.1638470147354,1022.9793266331657,-5760.184520381571,0.0,1034.0425523159092,199.72322837051502,16.999357588311824,190.15623768995437,0.0
714,1e-05,34978.400000000001,6756.0072412773789,993.15789949748762,-5762.8493417798909,0.0,1053.3218121732787,203.44697843349275,12.089966335945373,199.48767571640104,0.0
824,0.1,46780.599999999999,9035.5783097940584,1242.4170703517589,-7793.1612394423018,0.13349514563106799,2427.9721250459197,468.9579071206764,46.060252843073982,427.394131106759,2.7755575615628914e-17
934,0.2,52088.099999999999,10060.711204182588,1374.1267889447236,-8686.5844152378631,0.23554603854389722,3044.4515253161776,588.02965689551434,50.998445871836275,545.5894988065063,0.0
1044,0.3,58261.699999999997,11253.129562505153,1517.0715075376884,-9736.0580549674632,0.31609195402298856,2364.8092121775917,456.75811820184055,60.995613103101853,403.35310185951778,5.5511151231257827e-17
1100,0.4,61907.699999999997,11957.347091085572,1639.5118140703514,-10317.835277015221,0.39999999999999997,2641.6600102965558,510.23129012637526,59.343542960145044,459.02804460052369,5.5511151231257827e-17
