N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
2100,0.7,112504.3,21729.978085756997,2224.4382763819099,-19505.539809375088,0.70000000000000007,3924.761752004827,758.05979738447422,78.69968728484821,686.25177468401785,1.1102230246251565e-16
2100,0.8,113508.5,21923.937285482847,2281.6221206030154,-19642.31516487983,0.79999999999999993,3424.5110672912128,661.43738903020028,58.852707894161512,618.12815731016178,1.1102230246251565e-16
2100,0.9,120202.7,23216.908481265364,2395.4433768844219,-20821.465104380939,0.90000000000000013,3318.7061951911319,641.00139189852575,41.322064281474333,606.31695792646804,1.1102230246251565e-16
2100,1,112879.0,21802.350633195034,2473.1242412060301,-19329.226391989003,1.0,31347.932831368642,6054.7898476718037,18.851041057924387,6059.9830489926262,0.0
1169,0,44075.900000000001,8513.1709731096216,1151.3961306532663,-7361.7748424563561,0.0,1058.198606122688,204.38892132500388,28.582606738283236,200.47136091410869,0.0
1169,1e-05,42427.0,8194.6892718270501,1129.2440452261303,-7065.4452266009203,0.0,3148.7014783875588,608.16532456050402,21.627291520467271,614.87572821000833,0.0
1479,0.1,68589.199999999997,13247.865307544722,1498.1209949748743,-11749.744312569848,0.20960108181203513,4660.4091193799713,900.14859907389166,67.871084140831698,837.55991759584106,2.7755575615628914e-17
1789,0.2,82340.800000000003,15903.959044798286,1721.6095326633163,-14182.34951213497,0.34656232532140857,4761.0105397908965,919.57956003205413,68.106177404346582,854.63016903518235,5.5511151231257827e-17
2099,0.3,92102.399999999994,17789.392348964662,1880.9025577889449,-15908.48979117572,0.44306812767984749,4102.4089069716101,792.37198620237109,66.816941941128221,729.84219938499882,5.5511151231257827e-17
2409,0.4,95074.300000000003,18363.408825428778,1941.607512562814,-16421.801312865962,0.51473640514736396,7026.7216687442515,1357.1970838139198,110.07410034869787,1253.0106344354033,1.1102230246251565e-16
2719,0.5,101541.60000000001,19612.554744953773,2046.6249145728646,-17565.929830380912,0.57006252298639204,4698.1357834783785,907.43542796938345,74.238158339002013,839.5007281060773,0.0
3029,0.6,105558.3,20388.372229059358,2091.2818542713567,-18297.090374788,0.61406404754044253,4537.1308566097141,876.33765186167034,66.174837332925932,811.08177011620251,1.1102230246251565e-16
3100,0.7,111531.8,21542.141676940635,2211.5055175879393,-19330.636159352696,0.70000000000000007,2285.1888237080102,441.37960114406229,31.053538498540981,416.21361846611467,1.1102230246251565e-16
3100,0.8,116270.10000000001,22457.334742127852,2312.3488140703512,-20144.9859280575,0.79999999999999993,3431.0295087626396,662.69641282153418,44.920473959729705,628.43418669919572,1.1102230246251565e-16
